,NodesPerBlock,Config,Selection Method,NodeCount,EdgeCount,Accuracy,Precision,Recall,F1Score
37,5.0,Config(wb),Random,16.0,19.0,0.7,0.7266666666666668,0.680952380952381,0.6597402597402597
38,5.0,Config(wb),Random,16.0,15.0,0.7166666666666667,0.7480952380952381,0.7619047619047619,0.6961838161838162
39,5.0,Config(wb),Random,16.0,33.0,0.6833333333333333,0.5583333333333333,0.6285714285714286,0.5793939393939394
40,5.0,Config(wb),Random,16.0,30.0,0.7666666666666667,0.7028571428571428,0.5333333333333333,0.6004329004329003
41,5.0,Config(wb),Random,16.0,23.0,0.6499999999999999,0.74,0.5523809523809524,0.5793939393939394
42,5.0,Config(wb),Random,16.0,24.0,0.8333333333333334,0.8714285714285716,0.8,0.7967365967365968
43,5.0,Config(wb),Random,16.0,31.0,0.8333333333333334,0.9055555555555556,0.8285714285714285,0.8373376623376624
44,5.0,Config(wb),Random,16.0,19.0,0.7166666666666667,0.6928571428571428,0.6666666666666667,0.6641025641025641
45,5.0,Config(wb),Random,16.0,21.0,0.7833333333333334,0.6511111111111111,0.9,0.7528011204481794
46,5.0,Config(wb),Random,16.0,25.0,0.7333333333333334,0.68,0.819047619047619,0.7230769230769231
47,5.0,Config(wb),Random,16.0,23.0,0.7833333333333333,0.7,0.8142857142857143,0.7427106227106226
48,5.0,Config(wb),Random,16.0,22.0,0.5666666666666667,0.5866666666666667,0.3666666666666666,0.4416161616161616
49,5.0,Config(wb),Random,16.0,28.0,0.65,0.7,0.3047619047619047,0.4133333333333334
50,5.0,Config(wb),Random,16.0,23.0,0.7000000000000001,0.63,0.7571428571428571,0.6623682200152788
51,5.0,Config(wb),Random,16.0,23.0,0.8166666666666668,0.7880952380952382,0.8523809523809524,0.8119413919413919
52,5.0,Config(wb),Random,16.0,12.0,0.8166666666666667,0.7,1.0,0.8183333333333334
53,5.0,Config(wb),Random,16.0,20.0,0.7333333333333334,0.7933333333333332,0.6857142857142857,0.6786324786324787
54,5.0,Config(wb),Random,16.0,26.0,0.7166666666666667,0.6341269841269841,0.8428571428571429,0.7108730158730159
55,5.0,Config(wb),Random,16.0,19.0,0.5333333333333334,0.5333333333333333,0.4285714285714285,0.4421678321678322
56,5.0,Config(wb),Random,16.0,29.0,0.7333333333333333,0.76,0.5142857142857142,0.5888888888888888
57,5.0,Config(wb),Random,16.0,22.0,0.7833333333333333,0.76,0.5333333333333333,0.6167365967365968
58,5.0,Config(wb),Random,16.0,27.0,0.65,0.7404761904761904,0.6142857142857142,0.5974203574203575
59,5.0,Config(wb),Random,16.0,37.0,0.7833333333333334,0.8266666666666668,0.7333333333333334,0.7447552447552447
60,5.0,Config(wb),Random,16.0,23.0,0.5333333333333334,0.42,0.3095238095238095,0.34
61,5.0,Config(wb),Random,16.0,12.0,0.7666666666666667,0.7430952380952381,0.8238095238095239,0.7490842490842491
62,5.0,Config(wb),Random,16.0,32.0,0.65,0.6628571428571429,0.5238095238095238,0.572027972027972
63,5.0,Config(wb),Random,16.0,34.0,0.7666666666666666,0.7833333333333334,0.7952380952380953,0.7411188811188811
64,5.0,Config(wb),Random,16.0,24.0,0.75,0.7369841269841271,0.6904761904761905,0.6785497835497836
65,5.0,Config(wb),Random,16.0,20.0,0.6833333333333333,0.61,0.4761904761904761,0.5296037296037295
66,5.0,Config(wb),Random,16.0,19.0,0.65,0.6547619047619047,0.7619047619047619,0.641965811965812
67,5.0,Config(wb),Random,16.0,23.0,0.7166666666666666,0.7047619047619047,0.7428571428571429,0.6886446886446886
68,5.0,Config(wb),Random,16.0,28.0,0.6833333333333333,0.61,0.419047619047619,0.4939393939393938
69,5.0,Config(wb),Random,16.0,21.0,0.8166666666666667,0.7,1.0,0.8183333333333334
70,5.0,Config(wb),Random,16.0,29.0,0.7666666666666666,0.7914285714285715,0.6428571428571428,0.6892307692307692
71,5.0,Config(wb),Random,16.0,19.0,0.6666666666666666,0.75,0.5428571428571428,0.5893006993006993
72,5.0,Config(wb),Random,16.0,32.0,0.75,0.7603174603174603,0.6238095238095238,0.6553174603174603
73,5.0,Config(wb),Random,16.0,20.0,0.8333333333333334,0.7797619047619049,0.880952380952381,0.8119413919413919
74,5.0,Config(wb),Random,16.0,19.0,0.75,0.8014285714285714,0.7,0.6966233766233767
75,5.0,Config(wb),Random,16.0,31.0,0.6499999999999999,0.7266666666666666,0.5571428571428572,0.5565656565656566
76,5.0,Config(wb),Random,16.0,18.0,0.7333333333333333,0.6378571428571429,0.5904761904761905,0.6083116883116884
77,5.0,Config(wb),Random,16.0,27.0,0.6833333333333332,0.5933333333333334,0.5047619047619047,0.5393939393939393
78,5.0,Config(wb),Random,16.0,22.0,0.7,0.825,0.6238095238095238,0.6305339105339106
79,5.0,Config(wb),Random,16.0,19.0,0.7833333333333334,0.7861904761904761,0.7619047619047619,0.7574025974025973
80,5.0,Config(wb),Random,16.0,27.0,0.7333333333333334,0.6928571428571428,0.5047619047619047,0.5786147186147186
81,5.0,Config(wb),Random,16.0,22.0,0.8,0.7833333333333334,0.7238095238095239,0.7423310023310024
82,5.0,Config(wb),Random,16.0,28.0,0.7333333333333334,0.68,0.5,0.5757575757575757
83,5.0,Config(wb),Random,16.0,35.0,0.7166666666666667,0.7166666666666667,0.4809523809523809,0.5624242424242424
84,5.0,Config(wb),Random,16.0,27.0,0.75,0.8,0.7,0.6946586746586746
85,5.0,Config(wb),Random,16.0,21.0,0.7833333333333334,0.6511111111111111,0.9,0.7528011204481794
86,5.0,Config(wb),Random,16.0,16.0,0.6833333333333333,0.67,0.6666666666666667,0.636068376068376
87,5.0,Config(wb),Random,16.0,18.0,0.7833333333333333,0.7928571428571429,0.680952380952381,0.6941391941391941
88,5.0,Config(wb),Random,16.0,30.0,0.6666666666666667,0.9,0.3714285714285714,0.5
89,5.0,Config(wb),Random,16.0,28.0,0.6833333333333333,0.76,0.6095238095238095,0.6088888888888888
90,5.0,Config(wb),Random,16.0,14.0,0.8333333333333334,0.8666666666666668,0.6952380952380952,0.7634032634032634
91,5.0,Config(wb),Random,16.0,24.0,0.85,0.8555555555555555,0.8523809523809526,0.8216666666666667
92,5.0,Config(wb),Random,16.0,14.0,0.6666666666666667,0.7828571428571429,0.7095238095238094,0.6526340326340326
93,5.0,Config(wb),Random,16.0,17.0,0.85,0.7678571428571429,0.8428571428571429,0.800952380952381
94,5.0,Config(wb),Random,16.0,19.0,0.7,0.6695238095238094,0.5761904761904761,0.5973715173715173
95,5.0,Config(wb),Random,16.0,21.0,0.6833333333333333,0.6833333333333333,0.7619047619047619,0.6687955182072829
96,5.0,Config(wb),Random,16.0,28.0,0.6333333333333333,0.6028571428571429,0.519047619047619,0.533968253968254
97,5.0,Config(wb),Random,16.0,22.0,0.7499999999999999,0.6897619047619048,0.7285714285714285,0.6943589743589744
98,5.0,Config(wb),Random,16.0,26.0,0.75,0.7666666666666667,0.4761904761904761,0.5793006993006994
99,5.0,Config(wb),Random,16.0,21.0,0.7166666666666667,0.7014285714285715,0.7619047619047619,0.7004838298955945
100,5.0,Config(wb),Random,16.0,31.0,0.8166666666666667,0.7314285714285714,0.6285714285714286,0.6692307692307692
101,5.0,Config(wb),Random,16.0,22.0,0.7333333333333333,0.7866666666666667,0.5761904761904761,0.6454545454545453
102,5.0,Config(wb),Random,16.0,17.0,0.8333333333333334,0.8380952380952381,0.8238095238095239,0.807092907092907
103,5.0,Config(wb),Random,16.0,26.0,0.6500000000000001,0.75,0.5047619047619047,0.5367465867465867
104,5.0,Config(wb),Random,16.0,19.0,0.8,0.7761904761904762,0.7285714285714286,0.7353446553446552
105,5.0,Config(wb),Random,16.0,23.0,0.8333333333333334,0.85,0.7238095238095238,0.7618181818181818
106,5.0,Config(wb),Random,16.0,27.0,0.7833333333333334,0.7988095238095239,0.8238095238095238,0.7543434343434343
107,5.0,Config(wb),Random,16.0,13.0,0.7833333333333333,0.9266666666666664,0.6095238095238095,0.7242424242424242
108,5.0,Config(wb),Random,16.0,17.0,0.8333333333333334,0.8555555555555555,0.7238095238095238,0.7689393939393939
109,5.0,Config(wb),Random,16.0,32.0,0.7666666666666667,0.7103174603174602,0.8285714285714286,0.7311904761904762
110,5.0,Config(wb),Random,16.0,29.0,0.65,0.8142857142857143,0.4238095238095238,0.5231746031746032
111,5.0,Config(wb),Random,16.0,27.0,0.7666666666666667,0.7511904761904762,0.8285714285714286,0.7742857142857142
112,10.0,Config(wb),Random,31.0,67.0,0.8,0.7142857142857143,0.6,0.6395937395937394
113,10.0,Config(wb),OnPLs,31.0,63.0,0.75,0.86,0.6476190476190475,0.6854545454545454
114,10.0,Config(wb),OnPLs,31.0,64.0,0.75,0.86,0.6476190476190475,0.6854545454545454
115,10.0,Config(wb),Random,31.0,67.0,0.7666666666666667,0.8095238095238095,0.7380952380952381,0.7319347319347319
116,3.0,Config(wb),Random,10.0,15.0,0.6666666666666667,0.7,0.5190476190476191,0.5591630591630592
117,3.0,Config(wb),OnPLs,10.0,15.0,0.75,0.665,0.9428571428571428,0.7545471521942111
118,3.0,Config(wb),OnPLs,10.0,15.0,0.75,0.665,0.9428571428571428,0.7545471521942111
119,3.0,Config(wb),OnPLs,10.0,15.0,0.75,0.665,0.9428571428571428,0.7545471521942111
120,3.0,Config(wb),OnPLs,10.0,15.0,0.75,0.665,0.9428571428571428,0.7545471521942111
121,3.0,Config(wb),Random,10.0,2.0,0.6666666666666667,0.6833333333333333,0.8,0.6503174603174603
122,3.0,Config(wb),Random,10.0,7.0,0.5333333333333333,0.4,0.0619047619047619,0.1071428571428571
123,3.0,Config(wb),Random,10.0,11.0,0.75,0.8,0.6095238095238095,0.6659673659673659
124,3.0,Config(wb),Random,10.0,14.0,0.6833333333333333,0.6984126984126984,0.5095238095238095,0.5243006993006993
125,3.0,Config(wb),Random,10.0,8.0,0.8166666666666667,0.7942857142857143,0.8523809523809524,0.7908424908424908
126,3.0,Config(wb),Random,10.0,10.0,0.8166666666666668,0.8333333333333333,0.6904761904761905,0.7451282051282051
127,3.0,Config(wb),Random,10.0,6.0,0.7833333333333332,0.9166666666666669,0.6,0.7117948717948718
128,3.0,Config(wb),Random,10.0,11.0,0.6333333333333334,0.6433333333333333,0.4809523809523809,0.5343900543900543
129,3.0,Config(wb),Random,10.0,14.0,0.5833333333333334,0.711111111111111,0.4952380952380952,0.476068376068376
130,3.0,Config(wb),Random,10.0,12.0,0.8166666666666668,0.7714285714285715,0.5714285714285714,0.6421911421911422
131,3.0,Config(wb),Random,10.0,10.0,0.6833333333333333,0.7999999999999999,0.5809523809523809,0.5898989898989898
132,3.0,Config(wb),Random,10.0,17.0,0.6499999999999999,0.7166666666666666,0.519047619047619,0.563076923076923
133,3.0,Config(wb),Random,10.0,9.0,0.85,0.875,0.8142857142857143,0.8180952380952382
134,3.0,Config(wb),Random,10.0,9.0,0.6333333333333334,0.85,0.3333333333333333,0.4440115440115441
135,3.0,Config(wb),Random,10.0,7.0,0.7333333333333333,0.7433333333333334,0.6428571428571429,0.6685314685314685
136,3.0,Config(wb),Random,10.0,6.0,0.6666666666666666,0.6933333333333334,0.6476190476190475,0.6264069264069263
137,3.0,Config(wb),Random,10.0,11.0,0.75,0.6626984126984127,0.9428571428571428,0.7553174603174604
138,3.0,Config(wb),Random,10.0,8.0,0.7166666666666666,0.7428571428571429,0.4809523809523809,0.5647552447552447
139,3.0,Config(wb),Random,10.0,8.0,0.6500000000000001,0.6166666666666666,0.5142857142857142,0.5376223776223776
140,3.0,Config(wb),Random,10.0,15.0,0.7166666666666667,0.6341269841269841,0.8428571428571429,0.7108730158730159
141,3.0,Config(wb),Random,10.0,9.0,0.6833333333333333,0.6950000000000001,0.680952380952381,0.6519480519480519
142,3.0,Config(wb),Random,10.0,12.0,0.6666666666666667,0.6533333333333333,0.4714285714285714,0.5146464646464646
143,3.0,Config(wb),Random,10.0,10.0,0.55,0.7233333333333334,0.5,0.4621212121212121
144,3.0,Config(wb),Random,10.0,10.0,0.5833333333333333,0.5376984126984127,0.7047619047619047,0.555952380952381
145,3.0,Config(wb),Random,10.0,17.0,0.7833333333333334,0.8666666666666666,0.6666666666666667,0.7276767676767676
146,3.0,Config(wb),Random,10.0,12.0,0.65,0.7666666666666666,0.4666666666666666,0.52989898989899
147,3.0,Config(wb),Random,10.0,17.0,0.8,0.9314285714285716,0.6333333333333333,0.7368831168831168
148,3.0,Config(wb),Random,10.0,16.0,0.6000000000000001,0.6,0.2952380952380952,0.3693939393939394
149,3.0,Config(wb),Random,10.0,6.0,0.6833333333333333,0.7666666666666667,0.6238095238095238,0.5976190476190476
150,3.0,Config(wb),Random,10.0,12.0,0.6333333333333334,0.680952380952381,0.5666666666666667,0.5476190476190477
151,3.0,Config(wb),Random,10.0,11.0,0.8166666666666668,0.7730952380952381,0.7523809523809524,0.758095238095238
152,3.0,Config(wb),Random,10.0,11.0,0.6,0.5761904761904761,0.4380952380952381,0.4793006993006993
153,3.0,Config(wb),Random,10.0,11.0,0.7666666666666667,0.8666666666666666,0.5761904761904761,0.6488888888888888
154,3.0,Config(wb),Random,10.0,12.0,0.8166666666666668,0.8,0.8571428571428571,0.7948318348318348
155,3.0,Config(wb),Random,10.0,6.0,0.75,0.6840909090909091,0.9428571428571428,0.7624585218702865
156,3.0,Config(wb),Random,10.0,13.0,0.7166666666666667,0.7666666666666667,0.5095238095238095,0.5856254856254857
157,3.0,Config(wb),Random,10.0,11.0,0.75,0.8766666666666667,0.5761904761904761,0.6896037296037295
158,3.0,Config(wb),Random,10.0,15.0,0.7666666666666667,0.7928571428571429,0.7428571428571429,0.7184681984681984
159,3.0,Config(wb),Random,10.0,10.0,0.5333333333333334,0.5366666666666667,0.5857142857142856,0.5024242424242424
160,3.0,Config(wb),Random,10.0,8.0,0.7833333333333334,0.6605555555555556,0.9,0.7549439775910365
161,3.0,Config(wb),Random,10.0,3.0,0.7166666666666667,0.6341269841269841,0.8428571428571429,0.7108730158730159
162,3.0,Config(wb),Random,10.0,10.0,0.6833333333333333,0.5955555555555555,0.7761904761904762,0.6654761904761906
163,3.0,Config(wb),Random,10.0,11.0,0.6,0.6266666666666667,0.4666666666666666,0.4919191919191918
164,3.0,Config(wb),Random,10.0,9.0,0.6333333333333332,0.675,0.5523809523809524,0.5672860472860474
165,3.0,Config(wb),Random,10.0,15.0,0.6333333333333333,0.6199999999999999,0.4476190476190476,0.5126340326340325
166,3.0,Config(wb),Random,10.0,10.0,0.5666666666666667,0.6166666666666666,0.2333333333333333,0.3262337662337662
167,3.0,Config(wb),Random,10.0,6.0,0.7166666666666666,0.6947619047619047,0.6714285714285714,0.6414424790895379
168,3.0,Config(wb),Random,10.0,12.0,0.7666666666666667,0.7,0.7523809523809525,0.7205128205128204
169,3.0,Config(wb),Random,10.0,11.0,0.6,0.5644444444444444,0.4809523809523809,0.4722222222222222
170,3.0,Config(wb),Random,10.0,8.0,0.7166666666666667,0.7966666666666666,0.6428571428571429,0.6436874236874237
171,3.0,Config(wb),Random,10.0,9.0,0.7666666666666667,0.7098412698412698,0.8523809523809524,0.7478937728937729
172,3.0,Config(wb),Random,10.0,16.0,0.6833333333333333,0.7322222222222221,0.5476190476190477,0.5595454545454545
173,3.0,Config(wb),Random,10.0,8.0,0.7,0.6778571428571428,0.6666666666666667,0.6538461538461537
174,3.0,Config(wb),Random,10.0,12.0,0.7,0.5833333333333333,0.5571428571428572,0.5507292707292708
175,3.0,Config(wb),Random,10.0,10.0,0.6833333333333333,0.6900000000000001,0.6238095238095238,0.6004634581105168
176,3.0,Config(wb),Random,10.0,8.0,0.6,0.5955555555555556,0.6952380952380952,0.5930392156862745
177,3.0,Config(wb),Random,10.0,13.0,0.7833333333333334,0.6876984126984127,0.9714285714285712,0.781984126984127
178,3.0,Config(wb),Random,10.0,8.0,0.6666666666666667,0.6666666666666667,0.5095238095238095,0.5565811965811965
179,3.0,Config(wb),Random,10.0,5.0,0.7,0.6976190476190476,0.6714285714285715,0.6532301032301031
180,3.0,Config(wb),Random,10.0,12.0,0.65,0.6333333333333333,0.6333333333333334,0.614102564102564
181,3.0,Config(wb),Random,10.0,19.0,0.7333333333333333,0.6355555555555557,0.6571428571428571,0.625
182,3.0,Config(wb),Random,10.0,13.0,0.6333333333333334,0.6333333333333333,0.5666666666666668,0.5735897435897436
183,3.0,Config(wb),Random,10.0,8.0,0.65,0.6222222222222221,0.6619047619047619,0.6042063492063492
184,3.0,Config(wb),Random,10.0,16.0,0.7333333333333334,0.7642857142857142,0.6428571428571429,0.6723809523809523
185,3.0,Config(wb),Random,10.0,6.0,0.7333333333333333,0.6683333333333333,0.6285714285714284,0.6254545454545456
186,3.0,Config(wb),Random,10.0,13.0,0.6833333333333333,0.6561904761904762,0.680952380952381,0.6286446886446886
187,3.0,Config(wb),Random,10.0,6.0,0.75,0.6555555555555556,0.9428571428571428,0.7564285714285715
188,3.0,Config(wb),Random,10.0,9.0,0.65,0.6761904761904762,0.5095238095238095,0.5529581529581529
189,3.0,Config(wb),Random,10.0,10.0,0.7,0.7733333333333333,0.5761904761904761,0.6225974025974026
190,3.0,Config(wb),Random,10.0,11.0,0.7833333333333334,0.7728571428571429,0.8285714285714285,0.7485714285714286
191,3.0,Config(wb),Random,10.0,7.0,0.6666666666666667,0.7238095238095239,0.5476190476190477,0.5697802197802198
192,3.0,Config(wb),Random,10.0,9.0,0.7166666666666666,0.6776190476190476,0.7904761904761906,0.7065201465201464
193,3.0,Config(wb),Random,10.0,7.0,0.7,0.6806060606060605,0.6571428571428571,0.6439471639471639
194,3.0,Config(wb),Random,10.0,8.0,0.7000000000000001,0.7,0.680952380952381,0.6624708624708624
195,3.0,Config(wb),Random,10.0,7.0,0.7833333333333333,0.9,0.6380952380952382,0.7375291375291375
196,3.0,Config(wb),Random,10.0,8.0,0.7,0.6533333333333334,0.6571428571428573,0.6434498834498834
197,3.0,Config(wb),Random,10.0,14.0,0.7333333333333333,0.765,0.7380952380952381,0.7025974025974026
198,3.0,Config(wb),Random,10.0,9.0,0.5666666666666667,0.6076190476190476,0.5904761904761904,0.5255011655011654
199,3.0,Config(wb),Random,10.0,12.0,0.7333333333333333,0.7033333333333334,0.7285714285714284,0.6880952380952381
200,3.0,Config(wb),Random,10.0,13.0,0.7833333333333334,0.7647619047619049,0.7952380952380953,0.7586080586080586
201,3.0,Config(wb),Random,10.0,10.0,0.6833333333333333,0.7333333333333333,0.3523809523809523,0.4666666666666666
202,3.0,Config(wb),Random,10.0,9.0,0.6833333333333333,0.6357142857142857,0.6428571428571429,0.6171428571428572
203,3.0,Config(wb),Random,10.0,8.0,0.7166666666666667,0.6928571428571428,0.4809523809523809,0.5364413364413364
204,3.0,Config(wb),Random,10.0,17.0,0.6666666666666666,0.6735714285714286,0.6285714285714286,0.6177777777777778
205,3.0,Config(wb),Random,10.0,7.0,0.7666666666666667,0.8,0.6333333333333334,0.6931468531468532
206,3.0,Config(wb),Random,10.0,12.0,0.7166666666666667,0.7095238095238096,0.6380952380952382,0.65011655011655
207,3.0,Config(wb),Random,10.0,16.0,0.7666666666666667,0.7849999999999999,0.761904761904762,0.7454545454545454
208,3.0,Config(wb),Random,10.0,9.0,0.5833333333333334,0.6171428571428571,0.5523809523809524,0.5141880341880343
209,3.0,Config(wb),Random,10.0,15.0,0.6333333333333333,0.66,0.4809523809523809,0.5430769230769231
210,3.0,Config(wb),Random,10.0,12.0,0.7499999999999999,0.76,0.480952380952381,0.5806060606060607
211,3.0,Config(wb),Random,10.0,8.0,0.75,0.6933333333333332,0.5047619047619047,0.5709090909090909
212,3.0,Config(wb),Random,10.0,15.0,0.7166666666666667,0.777142857142857,0.7047619047619047,0.6797979797979797
213,3.0,Config(wb),Random,10.0,7.0,0.6333333333333333,0.6716666666666666,0.523809523809524,0.545079365079365
214,3.0,Config(wb),Random,10.0,11.0,0.65,0.72,0.3571428571428571,0.4634343434343434
215,3.0,Config(wb),Random,10.0,14.0,0.6833333333333333,0.8171428571428571,0.6142857142857143,0.611111111111111
216,3.0,Config(wb),Random,10.0,6.0,0.6333333333333333,0.65,0.6523809523809525,0.5875036075036075
217,3.0,Config(wb),Random,10.0,14.0,0.7166666666666667,0.7166666666666667,0.4761904761904761,0.5683916083916084
218,10.0,Config(wb),Random,31.0,66.0,0.65,0.6380952380952382,0.6571428571428573,0.6211477411477412
219,10.0,Config(wb),Random,31.0,60.0,0.7166666666666666,0.7433333333333334,0.6285714285714286,0.6546153846153846
220,10.0,Config(wb),Random,31.0,68.0,0.7666666666666666,0.8695238095238096,0.6380952380952382,0.7198135198135198
221,10.0,Config(wb),Random,31.0,61.0,0.7166666666666667,0.8071428571428572,0.7142857142857142,0.6712265512265512
222,10.0,Config(wb),Random,31.0,54.0,0.8,0.7966666666666666,0.8238095238095239,0.7766167166167166
223,10.0,Config(wb),Random,31.0,69.0,0.6833333333333333,0.7833333333333334,0.5238095238095238,0.5571794871794872
224,10.0,Config(wb),Random,31.0,62.0,0.7166666666666667,0.5885714285714286,0.5619047619047619,0.5706959706959707
225,10.0,Config(wb),Random,31.0,59.0,0.75,0.76,0.680952380952381,0.6890598290598291
226,10.0,Config(wb),Random,31.0,63.0,0.6666666666666666,0.7428571428571429,0.6238095238095238,0.6081318681318681
227,10.0,Config(wb),Random,31.0,72.0,0.8166666666666668,0.7880952380952381,0.8857142857142858,0.818095238095238
228,10.0,Config(wb),Random,31.0,57.0,0.7833333333333333,0.7292857142857143,0.8523809523809524,0.7595604395604395
229,10.0,Config(wb),Random,31.0,60.0,0.7333333333333334,0.82,0.5428571428571428,0.6454545454545454
230,10.0,Config(wb),Random,31.0,59.0,0.85,0.8464285714285715,0.8571428571428571,0.8305827505827506
231,10.0,Config(wb),Random,31.0,61.0,0.7166666666666667,0.7547619047619047,0.5666666666666667,0.6136507936507937
232,10.0,Config(wb),Random,31.0,59.0,0.8666666666666666,0.8666666666666666,0.8476190476190476,0.8446153846153847
233,10.0,Config(wb),Random,31.0,60.0,0.7166666666666667,0.8833333333333334,0.5142857142857142,0.6442890442890443
234,10.0,Config(wb),Random,31.0,62.0,0.8333333333333333,0.8214285714285715,0.7571428571428571,0.7746853146853147
235,10.0,Config(wb),Random,31.0,67.0,0.7166666666666667,0.7100000000000001,0.6333333333333334,0.6557109557109556
236,10.0,Config(wb),Random,31.0,57.0,0.8,0.8066666666666666,0.7952380952380953,0.7655677655677655
237,10.0,Config(wb),Random,31.0,58.0,0.6500000000000001,0.7047619047619047,0.4523809523809524,0.5092063492063492
238,10.0,Config(wb),Random,31.0,65.0,0.8166666666666668,0.7714285714285715,0.5714285714285714,0.6421911421911422
239,10.0,Config(wb),Random,31.0,61.0,0.65,0.6333333333333333,0.419047619047619,0.4602564102564102
240,10.0,Config(wb),Random,31.0,57.0,0.7,0.6900000000000001,0.7095238095238094,0.6542857142857142
241,10.0,Config(wb),Random,31.0,73.0,0.75,0.7033333333333334,0.7285714285714285,0.706043956043956
242,10.0,Config(wb),Random,31.0,64.0,0.8333333333333334,0.8095238095238095,0.7571428571428572,0.7765567765567765
243,10.0,Config(wb),Random,31.0,69.0,0.7500000000000001,0.775,0.7571428571428572,0.7266666666666666
244,10.0,Config(wb),Random,31.0,63.0,0.8,0.8266666666666665,0.6666666666666666,0.73006993006993
245,10.0,Config(wb),Random,31.0,67.0,0.9166666666666669,0.9714285714285716,0.8857142857142858,0.9227106227106228
